# VERSION = 1 
# TYPE = 1 
# SEPARATOR = 32 
# DIM = 2 
# SAMPLE_TIME = 0.0005 
# NDATA = 1024 
# NAME0 = Actual Position of Axis  AXIS:1 
# NAME1 = Commanded Position of Axis  AXIS:1 
# 
# END_HEADER 
10.100157 10.100006 
10.100157 10.100006 
10.100157 10.100006 
10.100151 10.100006 
10.100144 10.100006 
10.100144 10.100006 
10.100144 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100137 10.100006 
10.100130 10.100006 
10.100130 10.100006 
10.100130 10.100006 
10.100130 10.100006 
10.100130 10.100006 
10.100130 10.100006 
10.100130 10.100006 
10.100130 10.100006 
10.100130 10.100006 
10.100130 10.100006 
10.100130 10.100006 
10.100130 10.100006 
10.100130 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100123 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100116 10.100006 
10.100110 10.100006 
10.100110 10.100006 
10.100110 10.100006 
10.100110 10.100006 
10.100110 10.100006 
10.100110 10.100006 
10.100103 10.100006 
10.100103 10.100006 
10.100103 10.100006 
10.100103 10.100006 
10.100103 10.100006 
10.100103 10.100006 
10.100103 10.100006 
10.100103 10.100006 
10.100103 10.100006 
10.100103 10.100006 
10.100103 10.100006 
10.100103 10.100006 
10.100103 10.100006 
10.100103 10.100006 
10.100103 10.100006 
10.100103 10.100006 
10.100096 10.100006 
10.100096 10.100006 
10.100096 10.100006 
10.100096 10.100006 
10.100096 10.100006 
10.100096 10.100006 
10.100096 10.100006 
10.100096 10.100006 
10.100096 10.100006 
10.100096 10.100006 
10.100096 10.100006 
10.100096 10.100006 
10.100089 10.100006 
10.100089 10.100006 
10.100089 10.100006 
10.100089 10.100006 
10.100089 10.100006 
10.100089 10.100006 
10.100089 10.100006 
10.100089 10.100006 
10.100089 10.100006 
10.100089 10.100006 
10.100089 10.100006 
10.100089 10.100006 
10.100089 10.100006 
10.100089 10.100006 
10.100089 10.100006 
10.100082 10.100006 
10.100082 10.100006 
10.100082 10.100006 
10.100082 10.100006 
10.100082 10.100006 
10.100082 10.100006 
10.100082 10.100006 
10.100082 10.100006 
10.100082 10.100006 
10.100082 10.100006 
10.100082 10.100006 
10.100082 10.100006 
10.100082 10.100006 
10.100082 10.100006 
10.100075 10.100006 
10.100075 10.100006 
10.100075 10.100006 
10.100075 10.100006 
10.100075 10.100006 
10.100075 10.100006 
10.100075 10.100006 
10.100075 10.100006 
10.100075 10.100006 
10.100075 10.100006 
10.100075 10.100006 
10.100075 10.100006 
10.100075 10.100006 
10.100075 10.100006 
10.100075 10.100006 
10.100075 10.100006 
10.100075 10.100006 
10.100068 10.100006 
10.100068 10.100006 
10.100068 10.100006 
10.100068 10.100006 
10.100068 10.100006 
10.100068 10.100006 
10.100068 10.100006 
10.100068 10.100006 
10.100068 10.100006 
10.100068 10.100006 
10.100068 10.100006 
10.100068 10.100006 
10.100068 10.100006 
10.100068 10.100006 
10.100068 10.100006 
10.100068 10.100006 
10.100068 10.100006 
10.100068 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100061 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100055 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100048 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100041 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100034 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100027 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100020 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006 
10.100013 10.100006
